,Product_ID,SubCategory_id,ProductSKU,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice
37,365,1,SOFE9FS5ASZFGWVD,Durian BID/32625/A/2 Leatherette 2 Seater Sofa,Durian,Buy Durian BID/32625/A/2 Leatherette 2 Seater Sofa online. Durian BID/32625/A/2 Leatherette 2 Seater Sofa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,148.3009709,228.1553398
38,366,1,SOFE9FS5HNUYGF3M,Durian BID/32626/A/1 Leatherette 1 Seater Sofa,Durian,Buy Durian BID/32626/A/1 Leatherette 1 Seater Sofa online. Durian BID/32626/A/1 Leatherette 1 Seater Sofa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,138.0461165,212.3786408
39,367,1,SOFE9FS5PGNNQV9N,Durian BID/32625/A/3 Leatherette 3 Seater Sofa,Durian,Buy Durian BID/32625/A/3 Leatherette 3 Seater Sofa online. Durian BID/32625/A/3 Leatherette 3 Seater Sofa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,214.5631068,330.0970874
40,587,1,SOFE9FS5YH6TTNJT,Durian BID/32625/A/1 Leatherette 1 Seater Sofa,Durian,Buy Durian BID/32625/A/1 Leatherette 1 Seater Sofa online. Durian BID/32625/A/1 Leatherette 1 Seater Sofa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,105.7038835,162.6213592
41,433,14,JCKEHETDXKFYJ3EB,LATHERO Full Sleeve Self Design Women's Jacket,LATHERO,Specifications of LATHERO Full Sleeve Self Design Women's Jacket Jacket Details Sleeve Full Sleeve Fabric Leather General Details Pattern Self Design Ideal For Women's Additional Details Style Code SAJL-11,Other,U,E,91.00728155,151.6990291
42,315,2,BRHEDHHTFJFVFFCN,Scrap Wood Birdhouse SURA-YELLOW-1 Bird House,Scrap Wood Birdhouse,Buy Scrap Wood Birdhouse SURA-YELLOW-1 Bird House online. Scrap Wood Birdhouse SURA-YELLOW-1 Bird House at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,3.628640777,10.91019417
43,443,14,LJGEJAAC89UGZXGG,"Glitterss Women's White, Beige, Blue Jeggings",Glitterss,"Key Features of Glitterss Women's White, Beige, Blue Jeggings This cloth does not leave any lint,Glitterss Women's White, Beige, Blue Jeggings (Pack of 3) Your wardrobe is incomplete without this pack of three jeggings from the house of (BRAND). These jeggings are tailored in an ultra comfort fit and crafted with supreme quality Fabric. It is unique and fresh that will surely bag compliments whenever she goes out in it. You can wear it with a stylish tunic and ballerinas to attract tons of compliments from your friends and relatives. So, grab it at a worthy price without delaying any further.,Specifications of Glitterss Women's White, Beige, Blue Jeggings (Pack of 3) In The Box 3 Jeggings General Details Number of Contents in Sales Package Pack of 3 Fabric Cotton Lycra Type Jeggings Pattern Solid Ideal For Women's Fabric Care Gentle Machine Wash in Lukewarm Water, Do Not Bleach",Other,U,0,18.19174757,36.38349515
44,602,5,JCKEBSD2QTXR3BYH,Ridhi-Impex Full Sleeve Solid Women's Jacket,Ridhi-Impex,Specifications of Ridhi-Impex Full Sleeve Solid Women's Jacket Jacket Details Hooded No Sleeve Full Sleeve Fabric Silk General Details Pattern Solid Ideal For Women's Occasion Casual Additional Details Style Code RJSS-P,Other,U,E,42.47572816,112.2572816
45,543,13,SHTE5GVFBGGGHVDM,Indian Weller Men's Woven Formal Linen Shirt,Regular,"Indian Weller Men's Woven Formal Linen Shirt Formal Wear Shirt
Formal Wear Shirt",Other,U,0,9.550970874,21.22572816
46,441,14,LJGEJ3G6J6Y4UUH8,"Zrestha Women's Brown, Pink, Orange Leggings",Zrestha,"Key Features of Zrestha Women's Brown, Pink, Orange Leggings Brown, Pink, Orange Leggings,Zrestha Women's Brown, Pink, Orange Leggings (Pack of 3) Let the world notice your unmatched fashion sense by wearing these combo of jeggings from the house of Zrestha. Ideal to be work with thigh-length tops or kurtis,These comfortable and stretchable jeggings are made from cotton Lycra fabric,Specifications of Zrestha Women's Brown, Pink, Orange Leggings (Pack of 3) In The Box 3 Leggings General Details Number of Contents in Sales Package Pack of 3 Fabric Cotton Type Leggings Pattern Solid Ideal For Women's Occasion Casual Fabric Care Do Not Bleach",Other,U,0,10.91019417,24.25970874
47,520,15,JCKEJFPDVWBKHPFY,Autokartindia Full Sleeve Solid Men's Jacket,Autokartindia,"Key Features of Autokartindia Full Sleeve Solid Men's Jacket Suitable For: Western Wear Jacket Type: NA,Specifications of Autokartindia Full Sleeve Solid Men's Jacket Jacket Details Sleeve Full Sleeve Fabric Leather General Details Pattern Solid Ideal For Men's Additional Details Style Code LEJK000008Black",Other,U,E,10.91019417,72.80339806
48,521,15,JCKEJG8JJGQMF7A2,HugMe.fashion Full Sleeve Solid Men's Jacket,HugMe.fashion,"Key Features of HugMe.fashion Full Sleeve Solid Men's Jacket Genuin Leather Jacket Rider jacket Bomber jacket HugMe.fashion,Specifications of HugMe.fashion Full Sleeve Solid Men's Jacket Jacket Details Sleeve Full Sleeve Fabric Leather General Details Pattern Solid Ideal For Men's Additional Details Style Code JK37_Black_XS",Other,U,E,71.58980583,238.6286408
49,522,15,JCKEJG8KHHAKPQCR,HugMe.fashion Full Sleeve Solid Men's Jacket,HugMe.fashion,"Key Features of HugMe.fashion Full Sleeve Solid Men's Jacket Genuin Leather Jacket Rider jacket Bomber jacket HugMe.fashion,Specifications of HugMe.fashion Full Sleeve Solid Men's Jacket Jacket Details Sleeve Full Sleeve Fabric Leather General Details Pattern Solid Ideal For Men's Additional Details Style Code JK37_Black_XXL",Other,U,E,75.23058252,250.7645631
50,523,15,JCKEJHAHFHBHQS9W,HugMe.fashion Full Sleeve Solid Men's Jacket,HugMe.fashion,"Key Features of HugMe.fashion Full Sleeve Solid Men's Jacket Genuin Leather Bag ideal for men women,Specifications of HugMe.fashion Full Sleeve Solid Men's Jacket Jacket Details Sleeve Full Sleeve Fabric Leather General Details Pattern Solid Ideal For Men's Additional Details Style Code JK110_Black",Other,U,E,72.80339806,242.7063107
51,539,37,AFGEFJSH4NWWPFCG,"Predator Official Licensed7"" Vs Dutch 2 Pack",Predator,"Specifications of Predator Official Licensed7"" Vs Dutch 2 Pack (Multicolor) Important Note The color of some product parts may vary from what is shown in the image General Character Predator vs dutch",Other,U,0,125.2912621,147.4150485
52,575,3,KBBEFTKDHNZMCHSK,ORKA Leatherette XXXL Teardrop Kid Bean Bag,ORKA,"ORKA Leatherette XXXL Teardrop Kid Bean Bag (Bead Filling, Color - Multicolor) This attractive and a bright color looking printed Bean Bag from Orka is must have for your kids room .Made of Soft Artificial Leather, this Printed Bean Bag is Printed digitally. Perfect Height to Width Ratio for perfect Seating. Double layer Child Proof locking at the bottom. Filled with High Density Beans that gives bouncy comfort. Ergonomically Designed and Aesthetically appealing.,Specifications of ORKA Leatherette XXXL Teardrop Kid Bean Bag (Bead Filling, Color - Multicolor) In The Box 1 Kid Bean Bag General Seating Type Single Seating Brand ORKA Delivery Condition DIY(Do-It-Yourself) Type Teardrop Style Contemporary & Modern Refillable Bean Yes With Beans Yes Upholstery Included No Upholstery Type NA Filling Type Bead Filling Maximum Load Capacity 120 kg Suitable For Kids Room Age Group 12-16 Years Model Number ORKA Red & Green Digital Printed Bean Bag XXXL (Cover Only) Armrest Included No Backrest Yes Fastening Mechanism Zipper and velcro Filling Amount 3 kg Care Instructions Wipe Clean with a Dry Cloth, Do Not use Wet Cloth Size XXXL Finish Type Matte Warranty Covered in Warranty No Warranty Available Service Type No Warranty Available Warranty Summary No Warranty Available Not Covered in Warranty No Warranty Available Dimensions Weight 1.2 kg Height 1168 mm Width 711.2 mm Depth 1168 mm Material & Color Brand Color Multicolor Primary Material Leatherette Secondary Material Subtype Leatherette Secondary Material Leatherette Color Red, Green Primary Material Subtype Leatherette",Blue,XXL,E,24.25970874,27.17087379
53,512,12,DREEGNWGGZXR6NZK,"JBN Creation Girl's Gathered, Layered Dress",JBN Creation,"Key Features of JBN Creation Girl's Gathered, Layered Dress Blue Gathered, Layered,Specifications of JBN Creation Girl's Gathered, Layered Dress Dimensions Length Maxi/Full Length General Details Ideal For Girl's Occasion Casual, Party, Formal, Lounge Wear Dress Details Fabric Net Type Gathered, Layered",Other,U,0,8.483009709,18.19174757
54,513,12,DREEGNWGSHTUKCZM,"JBN Creation Girl's Gathered, Layered Dress",JBN Creation,"Key Features of JBN Creation Girl's Gathered, Layered Dress Mint Green Gathered, Layered,Specifications of JBN Creation Girl's Gathered, Layered Dress Dimensions Length Maxi/Full Length General Details Occasion Casual, Party, Formal, Lounge Wear Ideal For Girl's Dress Details Fabric Net Type Gathered, Layered",Other,U,0,8.483009709,18.19174757
55,524,12,DREEGNWHA6MPJVZC,"JBN Creation Girl's Gathered, Layered Dress",JBN Creation,"Key Features of JBN Creation Girl's Gathered, Layered Dress Pink Gathered, Layered,Specifications of JBN Creation Girl's Gathered, Layered Dress Dimensions Length Maxi/Full Length General Details Ideal For Girl's Occasion Casual, Party, Formal, Lounge Wear Dress Details Fabric Net Type Gathered, Layered",Other,U,0,7.269417476,18.19174757
56,544,13,SHTE6HF2D8HKHMYS,INVICTUS Men's Checkered Formal Linen Shirt,Slim,"INVICTUS Men's Checkered Formal Linen Shirt Blue and white woven checked semiformal tunic shirt, has a spread collar, a full button placket on the front, short sleeves, a patch pocket on the left side of the chest, yoke on the back, a curved hemline with contrast insert panels on the either side. Perfectly tailored and flawlessly finished, this shirt from INVICTUS is a stylish addition to your wardrobe. Team it with a pair of trousers and suede shoes for an uber-cool look.
Blue and white woven checked semiformal tunic shirt, has a spread collar, a full button placket on the front, short sleeves, a patch pocket on the left side of the chest, yoke on the back, a curved hemline with contrast insert panels on the either side. Perfectly tailored and flawlessly finished, this shirt from INVICTUS is a stylish addition to your wardrobe. Team it with a pair of trousers and suede shoes for an uber-cool look.",Other,U,0,15.76456311,31.54126214
57,314,2,BRHEDHHT2NQFVKPS,Scrap Wood Birdhouse SB-GREEN-1 Bird House,Scrap Wood Birdhouse,Buy Scrap Wood Birdhouse SB-GREEN-1 Bird House online. Scrap Wood Birdhouse SB-GREEN-1 Bird House at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,3.628640777,10.91019417
58,525,12,DREEGNWHYNHKGHJ9,"JBN Creation Girl's Gathered, Bubble Dress",JBN Creation,"Key Features of JBN Creation Girl's Gathered, Bubble Dress Peach Gathered, Bubble,Specifications of JBN Creation Girl's Gathered, Bubble Dress Dimensions Length Midi/Knee Length General Details Occasion Casual, Party, Formal, Lounge Wear Ideal For Girl's Dress Details Fabric Net Type Gathered, Bubble",Other,U,0,4.84223301,12.12378641
59,542,13,SHTE4Q73DHFZEZHC,La Mode Men's Checkered Formal Linen Shirt,Regular,"La Mode Men's Checkered Formal Linen Shirt Complete Your Formal Wardrobe With This Formal White Checkered Colour Shirt From The House Of La Mode.The Fabric Used In This Shirt Is Sourced From The Legendary Mills. Ride High On Style With Its Buttoned Up Sleeves, Semi Spread Collar And A Chest Pocket. A Great Combination If You Want To Stay Comfortable And Stylish At Work.
Complete Your Formal Wardrobe With This Formal White Checkered Colour Shirt From The House Of La Mode.The Fabric Used In This Shirt Is Sourced From The Legendary Mills. Ride High On Style With Its Buttoned Up Sleeves, Semi Spread Collar And A Chest Pocket. A Great Combination If You Want To Stay Comfortable And Stylish At Work.",Other,U,E,7.269417476,8.141747573
60,247,14,DREEGVVG36ZHHYHQ,TwiQ S.A. Garments Girl's Tube Black Dress,TwiQ S.A. Garments,Specifications of TwiQ S.A. Garments Girl's Tube Black Dress Dimensions Length Maxi/Full Length General Details Occasion Formal Ideal For Girl's Dress Details Sleeve Cap sleeve Fabric LYCRA COTTON Type Tube,Other,U,0,7.269417476,24.25970874
61,518,15,JCKEGKJ2CWZXXSYS,Ethiic Sleeveless Self Design Men's Jacket,Ethiic,Specifications of Ethiic Sleeveless Self Design Men's Jacket Jacket Details Sleeve Sleeveless Fabric Cotton blend General Details Pattern Self Design Ideal For Men's Fabric Care Machine wash Additional Details Style Code 1047 In the Box Ethnic Jacket,Other,U,E,7.730582524,15.71601942
62,519,15,JCKEGYPKKWGZRBKN,KazamaKraft Full Sleeve Solid Men's Jacket,KazamaKraft,"Key Features of KazamaKraft Full Sleeve Solid Men's Jacket Suitable For: Western Wear Jacket Type: NA,Specifications of KazamaKraft Full Sleeve Solid Men's Jacket Jacket Details Sleeve Full Sleeve Fabric Leather General Details Pattern Solid Ideal For Men's Additional Details Style Code BEBJ000Black",Other,U,E,10.30339806,109.211165
63,226,21,NKCDQSVCRH8W73GF,"Diovanni Extravagant Alloy, Metal Necklace",Diovanni,"Diovanni Extravagant Alloy, Metal Necklace - Buy Diovanni Extravagant Alloy, Metal Necklace. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!",Other,U,0,2.415048544,7.281553398
64,347,1,SOFE8HPY7Y8DFUMX,Durian Richmond Leatherette 1 Seater Sofa,Durian,Buy Durian Richmond Leatherette 1 Seater Sofa online. Durian Richmond Leatherette 1 Seater Sofa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,258.7985437,462.1359223
65,351,1,SOFE8HPYGZCKGXFZ,Durian Richmond Leatherette 1 Seater Sofa,Durian,Buy Durian Richmond Leatherette 1 Seater Sofa online. Durian Richmond Leatherette 1 Seater Sofa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,258.7985437,462.1359223
66,312,2,BRHEDHAUZJJNTB4B,Scrap Wood Birdhouse Sb-Blue-1 Bird House,Scrap Wood Birdhouse,Buy Scrap Wood Birdhouse Sb-Blue-1 Bird House online. Scrap Wood Birdhouse Sb-Blue-1 Bird House at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,3.628640777,10.91019417
67,557,8,TSHEHQZ8CVHNHMFA,KRAZY KATZ Solid Men's Round Neck T-Shirt,KRAZY KATZ,"Specifications of KRAZY KATZ Solid Men's Round Neck T-Shirt (Pack of 6) T-shirt Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 6 Fabric Polyster Type Round Neck Fit Slim General Details Pattern Solid Ideal For Men's Occasion Sports Fabric Care Wash with Similar Colors, Use Detergent for Colors Additional Details Style Code AZT_DR_8_4_5_6_3_10 In the Box 6 T Shirts",Other,U,E,10.91019417,24.25970874
68,558,8,TSHEHU5R57CYAUGU,Candy House Solid Men's Polo Neck T-Shirt,Candy House,"Key Features of Candy House Solid Men's Polo Neck T-Shirt Fit: regular fit Suitable For: Western Wear Sleeve: Half Sleeve Fabric: POLYCOTTON,Candy House Solid Men's Polo Neck T-Shirt (Pack of 4) This Polo t-shirt from the house of Rakshita Collection is made to bring out the style in you. This highly comfortable stylish Polo can be worn for just any occasion. A casual day at work or for a weekend full of fun, this Polo has it all. Spruce up your cool and trendy look wearing this Polo T-shirt. Made of cotton rich, this T-shirt for men ensures total comfort and breathability.,Specifications of Candy House Solid Men's Polo Neck T-Shirt (Pack of 4) T-shirt Details Sleeve Half Sleeve Number of Contents in Sales Package Pack of 4 Fabric POLYCOTTON Type Polo Neck Pockets NO Fit Regular General Details Pattern Solid Ideal For Men's Occasion Casual Fabric Care Wash with Similar Colors, Use Detergent for Colors Additional Details Style Code POLO4_BLK_RBLU_YLO_GRY In the Box 4 T Shirt",Other,U,E,12.12378641,36.39563107
69,394,11,SOCEJPT5QW94BHWE,Mode Men's Floral Print Crew Length Socks,Mode,"Key Features of Mode Men's Floral Print Crew Length Socks Cotton Brown, Grey, Dark Blue,Mode Men's Floral Print Crew Length Socks Stylishly detailed, this unmatched pair of socks is the latest fashion among the lovers. Grab your pair now for an incomparable style.,Specifications of Mode Men's Floral Print Crew Length Socks General Details Pattern Floral Print Ideal For Men's Socks Details Fabric Cotton Type Crew Length Socks Socks Fabric Care Normal Wah Additional Details Style Code d In the Box 3 Pair Socks",Other,U,E,2.050970874,4.235436893
70,395,11,SOCEJPT5YDSZ7QQP,Mode Men's Floral Print Crew Length Socks,Mode,"Key Features of Mode Men's Floral Print Crew Length Socks Cotton White, Dark Blue,Mode Men's Floral Print Crew Length Socks Stylishly detailed, this unmatched pair of socks is the latest fashion among the lovers. Grab your pair now for an incomparable style.,Specifications of Mode Men's Floral Print Crew Length Socks General Details Pattern Floral Print Ideal For Men's Socks Details Fabric Cotton Type Crew Length Socks Socks Fabric Care Normal Wah Additional Details Style Code p In the Box 2 Pair Socks",Other,U,E,1.808252427,3.628640777
71,396,11,SOCEJPT5ZR5ADJA5,Mode Men's Floral Print Crew Length Socks,Mode,"Key Features of Mode Men's Floral Print Crew Length Socks Cotton Brown,Mode Men's Floral Print Crew Length Socks Stylishly detailed, this unmatched pair of socks is the latest fashion among the lovers. Grab your pair now for an incomparable style.,Specifications of Mode Men's Floral Print Crew Length Socks General Details Pattern Floral Print Ideal For Men's Socks Details Fabric Cotton Type Crew Length Socks Socks Fabric Care Normal Wah Additional Details Style Code g In the Box 2 Pair Socks",Other,U,E,1.808252427,3.628640777
72,431,14,JCKED9T5NPY4GRN5,Hitobito Full Sleeve Solid Women's Jacket,Hitobito,"Key Features of Hitobito Full Sleeve Solid Women's Jacket Suitable For: Western Wear Jacket Type: Riding Jacket,Specifications of Hitobito Full Sleeve Solid Women's Jacket Jacket Details Sleeve Full Sleeve Fabric French Terry General Details Pattern Solid Ideal For Women's In the Box Jacket Additional Details Style Code HB-125 Fabric Care Machine wash 30⁰C Do not bleach, Do not tumble dry, Iron Up to 110⁰C, Do not Dry clean.",Other,U,E,11.51699029,23.0461165
73,350,1,SOFE8HPYDWP32TDZ,Durian Georgia Leatherette 1 Seater Sofa,Durian,"Durian Georgia Leatherette 1 Seater Sofa (Finish Color - Pebble Beige) Inside the sofa,there are pocket springs as well as foam.Pocket springs are often used in mattresses & gives lots of comfort.
Inside the sofa,there are pocket springs as well as foam.Pocket springs are often used in mattresses & gives lots of comfort.",Pebble,U,0,246.1165049,378.6407767
74,354,1,SOFE8HPYHNT7KUXG,Durian Madison Leatherette 1 Seater Sofa,Durian,Buy Durian Madison Leatherette 1 Seater Sofa online. Durian Madison Leatherette 1 Seater Sofa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,288.7135922,444.1747573
75,364,1,SOFE94HW8TPTGPNX,Durian Clinton/A/3 Leather 3 Seater Sofa,Durian,Buy Durian Clinton/A/3 Leather 3 Seater Sofa online. Durian Clinton/A/3 Leather 3 Seater Sofa at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,579.7936893,891.9902913
76,562,3,BDDEH29EWHWRAPWG,Ethnic Handicrafts Solid Wood Single Bed,Ethnic Handicrafts,"Key Features of Ethnic Handicrafts Solid Wood Single Bed 1 Single Bed Knock Down Polish - Walnut Sheesham Wood,Ethnic Handicrafts Solid Wood Single Bed (Finish Color -  Walnut) This products are made in Jodhpur and are made from finest quality wood. These are handcrafted to perfection. All these products are made to order and hence cancellation of these is not possible. There might be a slight variation in polish due to the grains on the wood. grains are not uniform which leads to such a change. Wooden furntiure needs to be kept away from direct sunlight. you need to wipe this with a soft dry cloth to ensure longetivity.,Specifications of Ethnic Handicrafts Solid Wood Single Bed (Finish Color -  Walnut) In The Box 1 Single Bed Installation & Demo Installation & Demo Details Installation and demo for this product is done free of cost as part of this purchase. Our service partner will visit your location within 72 business hours from the delivery of the product. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand Ethnic Handicrafts Delivery Condition Knock Down Storage Included No Style Contemporary & Modern Bed Size Single Upholstery Included No Upholstery Type NA Suitable For Bedroom, Kids Room Model Number WDI_Bed_13.1 With Mattress No Finish Type Polished Care Instructions Handle with Care, Clean with dry Cloth, clean immediately if water spills, Keep furniture away from direct sunlight, Wipe with a clean soft cloth Bed Type Standard Dimensions Weight 29 kg Height 710 mm Floor Clearance 710 mm Width 990 mm Depth 2050 mm Warranty Covered in Warranty No Warranty available Warranty Summary Warranty Against manufacturing defects Only Service Type On-site Service, Customer needs to call the nearby Authorized Service Center, service engineer will come to the site to get the product repaired or inspected. Not Covered in Warranty No Warranty available Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Primary Material Solid Wood Primary Color Black Upholstery Color NA Secondary Material NA Secondary Material Subtype NA Finish Color Walnut Primary Material Subtype Rosewood (Sheesham) Additional Features Origin of Manufacture Domestic",Brown,U,E,303.3859223,449.0169903
77,603,5,JCKEH9EMRAAEPJBD,Very Me Full Sleeve Solid Women's Jacket,Very Me,"Specifications of Very Me Full Sleeve Solid Women's Jacket Jacket Details Lining Polyester Hooded No Closure Button Sleeve Full Sleeve Reversible No Fabric Faux Silk Pockets 2 Front Slip pockets Cuff Floral Lined Cuffs General Details Pattern Solid Ideal For Women's Fabric Care Machine Wash in Cold Water. Dry in Shade , Iron at low Temperature, Can be Dry Cleaned, Additional Details Other Details Pin Tucks Look Style Code WFSJ2514 In the Box 1 Jacket",Other,U,E,12.12378641,14.55097087
78,244,14,DREEGJ7G6ZAH6FUG,Lady Stark Women's Maxi Multicolor Dress,Lady Stark,"Key Features of Lady Stark Women's Maxi Multicolor Dress Multicolor Maxi,Specifications of Lady Stark Women's Maxi Multicolor Dress Dimensions Length Maxi/Full Length General Details Ideal For Women's Occasion Casual Dress Details Fabric Cotton, Georgette Type Maxi",Other,U,0,7.949029126,27.30582524
79,215,31,MTYEGUA2VUJ9UDGX,Dinoimpex Balloon and Beyblade Set Combo,Dinoimpex,"Key Features of Dinoimpex Balloon and Beyblade Set Combo Great Fun for Parties, Celebrations A Sure Proof Way to Liven Up Any Party Perfect for Both Kids and Adults Perfect Product for Holi Celebration and 4D System,Dinoimpex Balloon and Beyblade Set Combo (Multicolor) Grab your all time favorite 4D Beyblades with Free Stickers inside.. OrderNow!!!,Specifications of Dinoimpex Balloon and Beyblade Set Combo (Multicolor) Product Dimensions Product Weight 500 g Important Note The color of some product parts may vary from what is shown in the image General Age Group 4 - 14 Years Ideal for Boys, Girls Type Musical Instruments Material Metal, Plastic Character Musical Instruments Power Features Rechargeable Yes Battery Type 1 In the Box Spinning Toys and Musical Learning Toys",Other,U,0,5.084951456,13.33737864
80,349,1,SOFE8HPYDEWAGBBH,Durian Salina Leatherette 2 Seater Sofa,Durian,"Durian Salina Leatherette 2 Seater Sofa (Finish Color - Pebble Beige) It comes with a luxurious upholstery which offers a comfortable seating experience
It comes with a luxurious upholstery which offers a comfortable seating experience",Pebble,U,0,428.3373786,658.9805825
81,588,1,SOFEB7MHGWTHZFVJ,HomeTown CIAZ Fabric 3 Seater Sectional,HomeTown,Buy HomeTown CIAZ Fabric 3 Seater Sectional online. HomeTown CIAZ Fabric 3 Seater Sectional at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Other,U,0,180.8252427,459.9514563
82,560,3,BDDEH29D335NNVSK,Ethnic Handicrafts Solid Wood Queen Bed,Ethnic Handicrafts,"Key Features of Ethnic Handicrafts Solid Wood Queen Bed 1 Queen Bed Knock Down Polish - Honey Oak Sheesham Wood,Ethnic Handicrafts Solid Wood Queen Bed (Finish Color -  Honey Oak)  This products are made in Jodhpur and are made from finest quality wood. These are handcrafted to perfection. All these products are made to order and hence cancellation of these is not possible. There might be a slight variation in polish due to the grains on the wood. grains are not uniform which leads to such a change. Wooden furntiure needs to be kept away from direct sunlight. you need to wipe this with a soft dry cloth to ensure longetivity.,Specifications of Ethnic Handicrafts Solid Wood Queen Bed (Finish Color -  Honey Oak) In The Box 1 Queen Bed Installation & Demo Installation & Demo Details Installation and demo for this product is done free of cost as part of this purchase. Our service partner will visit your location within 72 business hours from the delivery of the product. Important Note Cancellation NOT allowed for this product after 24 hrs of order booking. General Brand Ethnic Handicrafts Delivery Condition Knock Down Storage Included No Style Contemporary & Modern Bed Size Queen Upholstery Included No Upholstery Type NA Suitable For Bedroom, Kids Room Model Number WDI_Bed_11 With Mattress No Finish Type Polished Care Instructions Handle with Care, Clean with dry Cloth, clean immediately if water spills, Keep furniture away from direct sunlight, Wipe with a clean soft cloth Bed Type Standard Dimensions Weight 65 kg Height 1040 mm Floor Clearance 360 mm Width 1600 mm Depth 2100 mm Warranty Covered in Warranty No Warranty available Warranty Summary Warranty Against manufacturing defects Only Service Type On-site Service, Customer needs to call the nearby Authorized Service Center, service engineer will come to the site to get the product repaired or inspected. Not Covered in Warranty No Warranty available Disclaimer - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through...View More - The color of the product may vary slightly compared to the picture displayed on your screen. This is due to lighting, pixel quality and color settings - Please check the product's dimensions to ensure the product will fit in the desired location. Also, check if the product will fit through the entrance(s) and door(s) of the premises - Please expect an unevenness of up to 5 mm in the product due to differences in surfaces and floor levels - Flipkart, or the Seller delivering the product, will not take up any type of civil work, such as drilling holes in the wall to mount the product. The product will only be assembled in case carpentry assembly is required - In case the product appears to lack shine, wiping the surface with a cloth will help clear the surface of dust particles Material & Color Primary Material Solid Wood Primary Color Brown Upholstery Color NA Secondary Material NA Secondary Material Subtype NA Finish Color Honey Oak Primary Material Subtype Rosewood (Sheesham) Additional Features Origin of Manufacture Domestic",Honey,U,E,303.3859223,485.4247573
